country,year,income_cat,axfin
Cyprus,2017,q2,0.18001665401870692
Cyprus,2017,q3,0.20488055369584968
Cyprus,2017,q4,0.2758110291409106
Cyprus,2017,q5,0.4716778224493129
Cyprus,2021,q1,0.1304631235777897
Cyprus,2021,q2,0.16680596464171418
Cyprus,2021,q3,0.2805386778962671
Cyprus,2021,q4,0.3173489223176342
Cyprus,2021,q5,0.5087213713572175
Czech Republic,2011,q1,0.5411862352083516
Czech Republic,2011,q2,0.8099432477547367
Czech Republic,2011,q3,0.7184639022734851
Czech Republic,2011,q4,0.7599068533511256
Czech Republic,2011,q5,0.7356008486849336
Czech Republic,2014,q1,0.2762812749518983
Czech Republic,2014,q2,0.34110697739877693
Czech Republic,2014,q3,0.3814013441483894
Czech Republic,2014,q4,0.4502279889296148
Czech Republic,2014,q5,0.43332815763178995
Czech Republic,2017,q1,0.3496225116318375
Czech Republic,2017,q2,0.3956185990387553
Czech Republic,2017,q3,0.4357442276269026
Czech Republic,2017,q4,0.4822612891020673
Czech Republic,2017,q5,0.6019253434843987
Czech Republic,2021,q1,0.4975768936883921
Czech Republic,2021,q2,0.6153896334887214
Czech Republic,2021,q3,0.638601773376798
Czech Republic,2021,q4,0.5739124183736224
Czech Republic,2021,q5,0.6621499496811639
Denmark,2011,q1,0.6594666041294742
Denmark,2011,q2,0.7507245281079242
Denmark,2011,q3,0.788633716278438
Denmark,2011,q4,0.7714045626729904
Denmark,2011,q5,0.8816104347997784
Denmark,2014,q1,0.5716389187290751
Denmark,2014,q2,0.5854264263329853
Denmark,2014,q3,0.662684262084677
Denmark,2014,q4,0.6529571537365862
Denmark,2014,q5,0.7732773792247023
Denmark,2017,q1,0.45735185074904944
Denmark,2017,q2,0.5085244196159631
Denmark,2017,q3,0.656186503499874
Denmark,2017,q4,0.7139324853917489
Denmark,2017,q5,0.8188095905407295
Denmark,2021,q1,0.4260844201385817
Denmark,2021,q2,0.6004340894084118
Denmark,2021,q3,0.6511413731216112
Denmark,2021,q4,0.8580885777955294
Denmark,2021,q5,0.8283438920443291
Djibouti,2011,q1,0.32618295806224834
Djibouti,2011,q2,0.025475270800959616
Djibouti,2011,q3,0.14338229908998654
Djibouti,2011,q4,0.2590716451073763
Djibouti,2011,q5,0.22783261514528613
Dominican Republic,2011,q1,0.17168956691532192
Dominican Republic,2011,q2,0.35399247312942617
Dominican Republic,2011,q3,0.32966270342746246
Dominican Republic,2011,q4,0.5336043783689254
Dominican Republic,2011,q5,0.5053819865750356
Dominican Republic,2014,q1,0.11112407587473347
Dominican Republic,2014,q2,0.21549752731835745
Dominican Republic,2014,q3,0.27701969150881106
Dominican Republic,2014,q4,0.31817807509080837
Dominican Republic,2014,q5,0.42179813765971214
Dominican Republic,2017,q1,0.06642642033151215
Dominican Republic,2017,q2,0.17221210087082292
Dominican Republic,2017,q3,0.1777605658627125
Dominican Republic,2017,q4,0.21118926078018999
Dominican Republic,2017,q5,0.3457727655640799
Dominican Republic,2021,q1,0.02960387481796165
Dominican Republic,2021,q2,0.07862060710527363
Dominican Republic,2021,q3,0.1254009345949232
Dominican Republic,2021,q4,0.13005193384477426
Dominican Republic,2021,q5,0.2571333015591306
Ecuador,2011,q1,0.42412485325528043
Ecuador,2011,q2,0.5138944667391097
Ecuador,2011,q3,0.4283880133510066
Ecuador,2011,q4,0.523948572095385
Ecuador,2011,q5,0.4841697455047783
Ecuador,2014,q1,0.08572720617970472
Ecuador,2014,q2,0.09736583467647361
Ecuador,2014,q3,0.11310391328292269
Ecuador,2014,q4,0.16460688246190971
Ecuador,2014,q5,0.2516629492555009
Ecuador,2017,q1,0.034476666689249626
Ecuador,2017,q2,0.05006626984617262
Ecuador,2017,q3,0.10158053305321797
Ecuador,2017,q4,0.1780776761355499
Ecuador,2017,q5,0.24677592860099173
Ecuador,2021,q1,0.046835124591701395
Ecuador,2021,q2,0.07637101620716497
Ecuador,2021,q3,0.13713291669143401
Ecuador,2021,q4,0.11358204787513261
Ecuador,2021,q5,0.28025804181412944
"Egypt, Arab Rep.",2011,q1,0.07283902744805534
"Egypt, Arab Rep.",2011,q2,0.0
"Egypt, Arab Rep.",2011,q3,0.03674366269686315
"Egypt, Arab Rep.",2011,q4,0.18219976570598242
"Egypt, Arab Rep.",2011,q5,0.0884363377863406
"Egypt, Arab Rep.",2014,q1,0.016065539461361668
"Egypt, Arab Rep.",2014,q2,0.025245242007175248
"Egypt, Arab Rep.",2014,q3,0.0242673528708246
"Egypt, Arab Rep.",2014,q4,0.038132657852756366
"Egypt, Arab Rep.",2014,q5,0.10052540007844309
"Egypt, Arab Rep.",2017,q1,0.02886107967739673
"Egypt, Arab Rep.",2017,q2,0.03596594558624677
"Egypt, Arab Rep.",2017,q3,0.051311839179338896
"Egypt, Arab Rep.",2017,q4,0.05602963377822784
"Egypt, Arab Rep.",2017,q5,0.1389949709404364
"Egypt, Arab Rep.",2021,q1,0.007230274586283146
"Egypt, Arab Rep.",2021,q2,0.012419439129712844
"Egypt, Arab Rep.",2021,q3,0.04071160945819077
"Egypt, Arab Rep.",2021,q4,0.03300405144368804
"Egypt, Arab Rep.",2021,q5,0.08409823130375892
El Salvador,2011,q1,0.24723358916871885
El Salvador,2011,q2,0.25015495924374764
El Salvador,2011,q3,0.41984932106094774
El Salvador,2011,q4,0.5141472505603406
El Salvador,2011,q5,0.7419605184386918
El Salvador,2014,q1,0.03717801505833284
El Salvador,2014,q2,0.04513267825586109
El Salvador,2014,q3,0.10583353489071311
El Salvador,2014,q4,0.1812562872316998
El Salvador,2014,q5,0.3395830145989258
El Salvador,2017,q1,0.045099940045513404
El Salvador,2017,q2,0.054238112981019666
El Salvador,2017,q3,0.09153731874392727
El Salvador,2017,q4,0.109289259012678
El Salvador,2017,q5,0.24502148751741434
El Salvador,2021,q1,0.013546407706385202
El Salvador,2021,q2,0.03522004096049264
El Salvador,2021,q3,0.013728460984538346
El Salvador,2021,q4,0.10253703570889344
El Salvador,2021,q5,0.22268602241141078
Estonia,2011,q1,0.5413139065559749
Estonia,2011,q2,0.5190539032902728
Estonia,2011,q3,0.6979027131202538
Estonia,2011,q4,0.6902250195605235
Estonia,2011,q5,0.7607438434021684
Estonia,2014,q1,0.2270365442509546
Estonia,2014,q2,0.2602575082476873
Estonia,2014,q3,0.2992564402865517
Estonia,2014,q4,0.3813517163433175
Estonia,2014,q5,0.42185662775593036
Estonia,2017,q1,0.31156189493195074
Estonia,2017,q2,0.4057688678159853
Estonia,2017,q3,0.4560826054948326
Estonia,2017,q4,0.5266299851020462
Estonia,2017,q5,0.6456373816492851
Estonia,2021,q1,0.46739767577936436
Estonia,2021,q2,0.5716859260191872
Estonia,2021,q3,0.6279191380758786
Estonia,2021,q4,0.703236646671816
Estonia,2021,q5,0.7180437630168321
Ethiopia,2014,q1,0.09883901109298306
Ethiopia,2014,q2,0.09078899472783224
Ethiopia,2014,q3,0.11802695898230425
Ethiopia,2014,q4,0.12055699060652393
Ethiopia,2014,q5,0.25433921412319804
Ethiopia,2017,q1,0.13585722216865034
Ethiopia,2017,q2,0.1963334351697259
Ethiopia,2017,q3,0.23291631479912228
Ethiopia,2017,q4,0.286428255736262
Ethiopia,2017,q5,0.461448837722498
Ethiopia,2022,q1,0.06682498481826754
Ethiopia,2022,q2,0.19989775735424814
Ethiopia,2022,q3,0.2230092930999187
Ethiopia,2022,q4,0.29862458930331376
Ethiopia,2022,q5,0.34384285731014946
Finland,2011,q1,0.7840816556384871
Finland,2011,q2,0.6440114946727084
Finland,2011,q3,0.8642001348788877
Finland,2011,q4,0.8917668314209122
Finland,2011,q5,0.8623358122788195
Finland,2014,q1,0.3780322197436732
Finland,2014,q2,0.4788184147591601
Finland,2014,q3,0.5727544816240626
Finland,2014,q4,0.6469296739142301
Finland,2014,q5,0.7576399028947923
Finland,2017,q1,0.4237634517345704
Finland,2017,q2,0.4519387570973772
Finland,2017,q3,0.5286429566474844
Finland,2017,q4,0.6778342434990163
Finland,2017,q5,0.644244119786964
Finland,2021,q1,0.4283478545462935
Finland,2021,q2,0.5160457829378459
Finland,2021,q3,0.7064152165298438
Finland,2021,q4,0.6883661843686666
Finland,2021,q5,0.7615638351867251
France,2011,q1,0.6472778180337504
France,2011,q2,0.7790846009033063
France,2011,q3,0.8488412393894087
France,2011,q4,0.8828488915239581
France,2011,q5,0.8232785355869973
France,2014,q1,0.37020850412823786
France,2014,q2,0.44449891559633214
France,2014,q3,0.5424084861462927
France,2014,q4,0.6209669752819875
France,2014,q5,0.6349181505119021
France,2017,q1,0.29520272139803533
France,2017,q2,0.4184519604996869
France,2017,q3,0.5448101764496622
France,2017,q4,0.5485635267215851
France,2017,q5,0.5964004298366632
France,2021,q1,0.47002685690844764
France,2021,q2,0.5235452894180503
France,2021,q3,0.5591118865254463
France,2021,q4,0.5577003533869865
France,2021,q5,0.5742656386514349
Gabon,2011,q1,0.03174581696279062
Gabon,2011,q2,0.17783624543441617
Gabon,2011,q3,0.2828081824207839
Gabon,2011,q4,0.33665898334630184
Gabon,2011,q5,0.3977991103290557
Gabon,2014,q1,0.06627543805893077
Gabon,2014,q2,0.10540324779495759
Gabon,2014,q3,0.20177242503885517
Gabon,2014,q4,0.21903323707643882
Gabon,2014,q5,0.3085698922872884
Gabon,2017,q1,0.03422687879499365
Gabon,2017,q2,0.12260945883928058
Gabon,2017,q3,0.08786374982299719
Gabon,2017,q4,0.16328687820569635
Gabon,2017,q5,0.26492598822248176
Gabon,2021,q1,0.08671590279321936
Gabon,2021,q2,0.07203579457349138
Gabon,2021,q3,0.052326431565233374
Gabon,2021,q4,0.13243936595743636
Gabon,2021,q5,0.22050832787697622
"Gambia, The",2022,q1,0.09710101767186566
"Gambia, The",2022,q2,0.17714150741325368
"Gambia, The",2022,q3,0.15319610364064498
"Gambia, The",2022,q4,0.18566861491817427
"Gambia, The",2022,q5,0.2186606687985938
Georgia,2011,q1,0.056482117865775755
Georgia,2011,q2,0.0
Georgia,2011,q3,0.09029690624838668
Georgia,2011,q4,0.11253982420967455
Georgia,2011,q5,0.25187165294641994
Georgia,2014,q1,0.006385416970534236
Georgia,2014,q2,0.016799733090546748
Georgia,2014,q3,0.004698909773887755
Georgia,2014,q4,0.010484255269613541
Georgia,2014,q5,0.008703056025846841
Georgia,2017,q1,0.009985706291184034
Georgia,2017,q2,0.026020025056722886
Georgia,2017,q3,0.036577117393295715
Georgia,2017,q4,0.043427050296525854
Georgia,2017,q5,0.1135449956799995
Georgia,2021,q1,0.044703221482975924
Georgia,2021,q2,0.030469235826542474
Georgia,2021,q3,0.07144012368303362
Georgia,2021,q4,0.0779277608757043
Georgia,2021,q5,0.16478462433172444
Germany,2011,q1,0.8352964828556523
Germany,2011,q2,0.8584669448211868
Germany,2011,q3,0.8233468279713022
Germany,2011,q4,0.7639491233310142
Germany,2011,q5,0.7452471384899738
Germany,2014,q1,0.4528565671987613
Germany,2014,q2,0.6005501646198329
Germany,2014,q3,0.5944028203824879
Germany,2014,q4,0.5621618519163841
Germany,2014,q5,0.684599025367278
Germany,2017,q1,0.2916957813997142
Germany,2017,q2,0.5253333466366519
Germany,2017,q3,0.6777812003577615
Germany,2017,q4,0.5716985858101267
Germany,2017,q5,0.7007517207836871
Germany,2021,q1,0.5867661634564268
Germany,2021,q2,0.5446887258705088
Germany,2021,q3,0.6468940133706433
Germany,2021,q4,0.5277499517075587
Germany,2021,q5,0.5507960580586982
Ghana,2011,q1,0.23613526294888826
Ghana,2011,q2,0.154542728248024
Ghana,2011,q3,0.2753912037163582
Ghana,2011,q4,0.5106721513193866
Ghana,2011,q5,0.6495999155979826
Ghana,2014,q1,0.08059657152017564
Ghana,2014,q2,0.1536357504945684
Ghana,2014,q3,0.18792131768710282
Ghana,2014,q4,0.26426625417581295
Ghana,2014,q5,0.24351242167712145
Ghana,2017,q1,0.16709527835351112
Ghana,2017,q2,0.10434344255661435
Ghana,2017,q3,0.1458780060482516
Ghana,2017,q4,0.14321376427117155
Ghana,2017,q5,0.24873860774048723
Ghana,2021,q1,0.06668946530058684
Ghana,2021,q2,0.1176231456020613
Ghana,2021,q3,0.13751837422914379
Ghana,2021,q4,0.24545531540892174
Ghana,2021,q5,0.48332747324944736
Greece,2011,q1,0.6679924697103335
Greece,2011,q2,0.6191764751483201
Greece,2011,q3,0.6817784113300517
Greece,2011,q4,0.625731894280862
Greece,2011,q5,0.8848567655447952
Greece,2014,q1,0.05933458885623225
Greece,2014,q2,0.07085069899667214
Greece,2014,q3,0.10479933596995328
Greece,2014,q4,0.1995115672309196
Greece,2014,q5,0.19806929262584752
Greece,2017,q1,0.028606220400943703
Greece,2017,q2,0.07062230508735498
Greece,2017,q3,0.10999677585457662
Greece,2017,q4,0.17648190699204186
Greece,2017,q5,0.24651885693029132
Greece,2021,q1,0.11470634526658222
Greece,2021,q2,0.19475018828118976
Greece,2021,q3,0.22614241190137138
Greece,2021,q4,0.33971669608118504
Greece,2021,q5,0.4473683624022706
Guatemala,2011,q1,0.29075697704421427
Guatemala,2011,q2,0.39619924458004296
Guatemala,2011,q3,0.3378083045987726
Guatemala,2011,q4,0.4171742062377367
Guatemala,2011,q5,0.4866861497878976
Guatemala,2014,q1,0.060029762114233165
Guatemala,2014,q2,0.08184997341639723
Guatemala,2014,q3,0.14159613209230476
Guatemala,2014,q4,0.22039512846170659
Guatemala,2014,q5,0.2537790898071293
Guatemala,2017,q1,0.042161553295089846
Guatemala,2017,q2,0.10293984829134434
Guatemala,2017,q3,0.09985990760602605
Guatemala,2017,q4,0.10527282338247099
Guatemala,2017,q5,0.254821183384987
Guatemala,2022,q1,0.07529025076180376
Guatemala,2022,q2,0.0586099013658818
Guatemala,2022,q3,0.08939743005915213
Guatemala,2022,q4,0.13448948231789115
Guatemala,2022,q5,0.15932610330276034
Guinea,2011,q1,0.032574933577156545
Guinea,2011,q2,0.09371239965599046
Guinea,2011,q3,0.05864196434286034
Guinea,2011,q4,0.014613502660093784
Guinea,2011,q5,0.1703400276524117
Guinea,2014,q1,0.0104860834777083
Guinea,2014,q2,0.0
Guinea,2014,q3,0.02407697835218448
Guinea,2014,q4,0.031019603786332218
Guinea,2014,q5,0.08393365617104731
Guinea,2017,q1,0.09162305256969006
Guinea,2017,q2,0.017949701071369187
Guinea,2017,q3,0.03700835936387695
Guinea,2017,q4,0.05893675984953228
Guinea,2017,q5,0.1173006965323632
Guinea,2021,q1,0.00295562702417196
Guinea,2021,q2,0.04320057809343262
Guinea,2021,q3,0.03712202619517502
Guinea,2021,q4,0.07089538034697607
Guinea,2021,q5,0.09042269043088577
Haiti,2011,q1,0.23892611957254709
Haiti,2011,q2,0.6796160379203948
Haiti,2011,q3,0.42498768581472596
Haiti,2011,q4,0.5148764647477652
Haiti,2011,q5,0.741666488880386
Haiti,2014,q1,0.04725727037823171
Haiti,2014,q2,0.040090325438634826
Haiti,2014,q3,0.0701329389884401
Haiti,2014,q4,0.13421127991205367
Haiti,2014,q5,0.18165612172298828
Haiti,2017,q1,0.0691510154844073
Haiti,2017,q2,0.08642863770093297
Haiti,2017,q3,0.1048917969917812
Haiti,2017,q4,0.1541248875789316
Haiti,2017,q5,0.1920848504500161
Honduras,2011,q1,0.2848132064890459
Honduras,2011,q2,0.34114330916676516
Honduras,2011,q3,0.28994724097211844
Honduras,2011,q4,0.43175802089800547
Honduras,2011,q5,0.48082264882269143
Honduras,2014,q1,0.05118674664984048
Honduras,2014,q2,0.08189613360017212
Honduras,2014,q3,0.10051244217858943
Honduras,2014,q4,0.17911769167422006
Honduras,2014,q5,0.31440644316825317
Honduras,2017,q1,0.08113401009891992
Honduras,2017,q2,0.10035948186667971
Honduras,2017,q3,0.12660347250590298
Honduras,2017,q4,0.12366131257528441
Honduras,2017,q5,0.2981325394472994
Honduras,2021,q1,0.05190989792099264
Honduras,2021,q2,0.05202936944523275
Honduras,2021,q3,0.056489957340717156
Honduras,2021,q4,0.16565810661244912
Honduras,2021,q5,0.19992051184296364
"Hong Kong SAR, China",2011,q1,0.5458835284656747
"Hong Kong SAR, China",2011,q2,0.5803032170510719
"Hong Kong SAR, China",2011,q3,0.6587225736426074
"Hong Kong SAR, China",2011,q4,0.8335628605319738
"Hong Kong SAR, China",2011,q5,0.8393865072130521
"Hong Kong SAR, China",2014,q1,0.3038709111512994
"Hong Kong SAR, China",2014,q2,0.3942197597333162
"Hong Kong SAR, China",2014,q3,0.5344615057091385
"Hong Kong SAR, China",2014,q4,0.6007987721807235
"Hong Kong SAR, China",2014,q5,0.6897120875306174
"Hong Kong SAR, China",2017,q1,0.2149869502218125
"Hong Kong SAR, China",2017,q2,0.4326149840848301
"Hong Kong SAR, China",2017,q3,0.5377139795808632
"Hong Kong SAR, China",2017,q4,0.6412404970248705
"Hong Kong SAR, China",2017,q5,0.7176587654646551
"Hong Kong SAR, China",2021,q1,0.29824761477555006
"Hong Kong SAR, China",2021,q2,0.5217749660681865
"Hong Kong SAR, China",2021,q3,0.6445169159191034
"Hong Kong SAR, China",2021,q4,0.7195552361945133
"Hong Kong SAR, China",2021,q5,0.7891009484189725
Hungary,2011,q1,0.3943507261309692
Hungary,2011,q2,0.569208644004834
Hungary,2011,q3,0.5878613628992807
Hungary,2011,q4,0.7386582590174201
Hungary,2011,q5,0.7464968702292287
Hungary,2014,q1,0.10553620304101681
Hungary,2014,q2,0.17498843538138334
Hungary,2014,q3,0.15057343378238006
Hungary,2014,q4,0.21892910950665942
Hungary,2014,q5,0.311902505256092
Hungary,2017,q1,0.07894268791150308
Hungary,2017,q2,0.14757493303523178
Hungary,2017,q3,0.1914641112354635
Hungary,2017,q4,0.31310417554805087
Hungary,2017,q5,0.4490453331189524
Hungary,2021,q1,0.13187404681140052
Hungary,2021,q2,0.21931391853002305
Hungary,2021,q3,0.3192081579499544
Hungary,2021,q4,0.3770486351066004
Hungary,2021,q5,0.5467674951093731
Iceland,2021,q1,0.7157355524143663
Iceland,2021,q2,0.6281828517973378
Iceland,2021,q3,0.7802974995918048
Iceland,2021,q4,0.8796460906041645
Iceland,2021,q5,0.7843717446179107
India,2011,q1,0.5098987591914579
India,2011,q2,0.6179653275946443
India,2011,q3,0.44761855538186923
India,2011,q4,0.4697640908676189
India,2011,q5,0.5347105298592365
India,2014,q1,0.08020826278275967
India,2014,q2,0.07023200063585415
India,2014,q3,0.15051954105782195
India,2014,q4,0.16664456909190806
India,2014,q5,0.24985337086938714
India,2017,q1,0.08367100673426779
India,2017,q2,0.1521834744236299
India,2017,q3,0.18713931677112824
India,2017,q4,0.2260874222452923
India,2017,q5,0.33093036094276196
India,2021,q1,0.05022457408550725
India,2021,q2,0.0941720334337496
India,2021,q3,0.09931209687558377
India,2021,q4,0.15092262714491456
India,2021,q5,0.2426856427831661
Indonesia,2011,q1,0.23811358119737008
Indonesia,2011,q2,0.2592193448394821
Indonesia,2011,q3,0.23378852280287368
Indonesia,2011,q4,0.42843751589262197
Indonesia,2011,q5,0.5538932413597177
Indonesia,2014,q1,0.08231961239785421
Indonesia,2014,q2,0.1950362083993334
Indonesia,2014,q3,0.24110770137798515
Indonesia,2014,q4,0.37054303853617243
Indonesia,2014,q5,0.47474998551746966
Indonesia,2017,q1,0.1161471071383085
Indonesia,2017,q2,0.14653029530381817
Indonesia,2017,q3,0.2057997155662096
Indonesia,2017,q4,0.2598380685569519
Indonesia,2017,q5,0.3480948524450957
Indonesia,2021,q1,0.0728842834622945
Indonesia,2021,q2,0.14394331915213932
Indonesia,2021,q3,0.1480915551266056
Indonesia,2021,q4,0.24925782572214863
Indonesia,2021,q5,0.3624811241142319
"Iran, Islamic Rep.",2017,q1,0.16088965270244274
"Iran, Islamic Rep.",2017,q2,0.16420300931182225
"Iran, Islamic Rep.",2017,q3,0.26996153107627524
"Iran, Islamic Rep.",2017,q4,0.27895901250255767
"Iran, Islamic Rep.",2017,q5,0.4358337575765556
"Iran, Islamic Rep.",2021,q1,0.1759897016055211
"Iran, Islamic Rep.",2021,q2,0.2092346298722513
"Iran, Islamic Rep.",2021,q3,0.199637167915027
"Iran, Islamic Rep.",2021,q4,0.26344012645179116
"Iran, Islamic Rep.",2021,q5,0.34209164631029737
Iraq,2011,q1,0.1131915517380023
Iraq,2011,q2,0.12456073729813393
Iraq,2011,q3,0.198472883645172
Iraq,2011,q4,0.2851973354377719
Iraq,2011,q5,0.3405055019761088
Iraq,2014,q1,0.044670224776959706
Iraq,2014,q2,0.021864138319626417
Iraq,2014,q3,0.023114345954442988
Iraq,2014,q4,0.02738645302854511
Iraq,2014,q5,0.058193753019635926
Iraq,2017,q1,0.030953041118902198
Iraq,2017,q2,0.0
Iraq,2017,q3,0.0
Iraq,2017,q4,0.01605847893369215
Iraq,2017,q5,0.034183838455001475
Iraq,2021,q1,0.0
Iraq,2021,q2,0.00905031827159764
Iraq,2021,q3,0.0120109400180943
Iraq,2021,q4,0.009567585851941637
Iraq,2021,q5,0.06032160612518288
Ireland,2011,q1,0.7910737116142077
Ireland,2011,q2,0.8161724654496008
Ireland,2011,q3,0.8284563552635211
Ireland,2011,q4,0.756669788469457
Ireland,2011,q5,0.7839480121261982
Ireland,2014,q1,0.4387336315383393
Ireland,2014,q2,0.3618502112750426
Ireland,2014,q3,0.47929199189181776
Ireland,2014,q4,0.5858063985753147
Ireland,2014,q5,0.6185643855883718
Ireland,2017,q1,0.3171979249074188
Ireland,2017,q2,0.4552381977347182
Ireland,2017,q3,0.4488004069794462
Ireland,2017,q4,0.5491133956210318
Ireland,2017,q5,0.6047552782290861
Ireland,2021,q1,0.5670637095810129
Ireland,2021,q2,0.6289054417315803
Ireland,2021,q3,0.6657803404694854
Ireland,2021,q4,0.6379090542140701
Ireland,2021,q5,0.6728804412672224
Israel,2011,q1,0.5664917992729678
Israel,2011,q2,0.4362216494685033
Israel,2011,q3,0.5103527538313425
Israel,2011,q4,0.5746381258187714
Israel,2011,q5,0.655507325091884
Israel,2014,q1,0.42415280990677756
Israel,2014,q2,0.4167793666724212
Israel,2014,q3,0.5268324347070483
Israel,2014,q4,0.6488531169480942
Israel,2014,q5,0.6550244855338561
Israel,2017,q1,0.36877112293961795
Israel,2017,q2,0.4633884089735968
Israel,2017,q3,0.5475199470179974
Israel,2017,q4,0.605269749972047
Israel,2017,q5,0.6859867068699887
Israel,2021,q1,0.44886519729843544
Israel,2021,q2,0.5794317660995795
Israel,2021,q3,0.612658308997454
Israel,2021,q4,0.6031211981064577
Israel,2021,q5,0.7230087269137112
Italy,2011,q1,0.4137909004852685
Italy,2011,q2,0.5438473429185848
Italy,2011,q3,0.842654737412266
Italy,2011,q4,0.6206048475924479
Italy,2011,q5,0.5865424677673795
Italy,2014,q1,0.22082007541290802
Italy,2014,q2,0.1844327458160049
Italy,2014,q3,0.341248264468405
Italy,2014,q4,0.4215223164043104
Italy,2014,q5,0.5523116484125131
Italy,2017,q1,0.24632377118849222
Italy,2017,q2,0.34601678008786557
Italy,2017,q3,0.4830245332895748
Italy,2017,q4,0.5475611452254115
Italy,2017,q5,0.6316731856123429
Italy,2021,q1,0.35386887779652965
Italy,2021,q2,0.5658478638344857
Italy,2021,q3,0.4680346506257375
Italy,2021,q4,0.4836336956434804
Italy,2021,q5,0.5720127744682899
Jamaica,2011,q1,0.47718002594094694
Jamaica,2011,q2,0.6151002182731783
Jamaica,2011,q3,0.6279177315192928
Jamaica,2011,q4,0.6084653564545844
Jamaica,2011,q5,0.631948717904033
Jamaica,2014,q1,0.21165827480573043
Jamaica,2014,q2,0.2177715446684811
Jamaica,2014,q3,0.28879732695122573
Jamaica,2014,q4,0.38138459652250334
Jamaica,2014,q5,0.38599726281358837
Jamaica,2021,q1,0.07417267629097653
Jamaica,2021,q2,0.15717095023274708
Jamaica,2021,q3,0.24932271993947333
Jamaica,2021,q4,0.36852530259664945
Jamaica,2021,q5,0.35038995298576076
Japan,2011,q1,0.7566227937602311
Japan,2011,q2,0.8063837927335322
Japan,2011,q3,0.7998098883647291
Japan,2011,q4,0.8341822335275997
Japan,2011,q5,0.8459745721666406
Japan,2014,q1,0.5404769020076581
Japan,2014,q2,0.6064239047058257
Japan,2014,q3,0.5736994158169795
Japan,2014,q4,0.6436025935985413
Japan,2014,q5,0.6648671562193659
Japan,2017,q1,0.5414744734085994
Japan,2017,q2,0.6319911945119827
Japan,2017,q3,0.6384040687961497
Japan,2017,q4,0.6790693896443541
Japan,2017,q5,0.7317694439661286
Japan,2021,q1,0.5168410148253075
Japan,2021,q2,0.5874796193207347
Japan,2021,q3,0.6513876395250483
Japan,2021,q4,0.7208094448564782
Japan,2021,q5,0.7141678817371131
Jordan,2011,q1,0.1688711275617964
Jordan,2011,q2,0.13313051879847804
Jordan,2011,q3,0.4210679075902488
Jordan,2011,q4,0.5063164427997944
Jordan,2011,q5,0.5687999573632323
Jordan,2014,q1,0.018150147715172586
Jordan,2014,q2,0.017777838254801295
Jordan,2014,q3,0.0181992515057352
Jordan,2014,q4,0.05675374858737089
Jordan,2014,q5,0.08087778491075844
Jordan,2017,q1,0.028247298145982137
Jordan,2017,q2,0.054593079239543825
Jordan,2017,q3,0.07335665318160794
Jordan,2017,q4,0.0864000672836814
Jordan,2017,q5,0.26186634561253325
Jordan,2021,q1,0.0311587810546151
Jordan,2021,q2,0.003015537150929531
Jordan,2021,q3,0.038777894691866835
Jordan,2021,q4,0.02831328298570133
Jordan,2021,q5,0.098142756197973
Kazakhstan,2011,q1,0.1790754442307616
Kazakhstan,2011,q2,0.412694670812061
Kazakhstan,2011,q3,0.3080408489447233
Kazakhstan,2011,q4,0.17594348484771358
Kazakhstan,2011,q5,0.37738938979237147
Kazakhstan,2014,q1,0.016834243708768112
Kazakhstan,2014,q2,0.03595807376635805
Kazakhstan,2014,q3,0.11646756409195132
Kazakhstan,2014,q4,0.11056187058629262
Kazakhstan,2014,q5,0.11863876585328532
Kazakhstan,2017,q1,0.047692713177998565
Kazakhstan,2017,q2,0.10224713271061514
Kazakhstan,2017,q3,0.1174047837585942
Kazakhstan,2017,q4,0.18179006259383676
Kazakhstan,2017,q5,0.24360938383386999
Kazakhstan,2021,q1,0.10717107238539779
Kazakhstan,2021,q2,0.20644202316429813
Kazakhstan,2021,q3,0.16707287001831217
Kazakhstan,2021,q4,0.19590699801849074
Kazakhstan,2021,q5,0.27865571564654923
Kenya,2011,q1,0.21065103736930274
Kenya,2011,q2,0.5626467774555088
Kenya,2011,q3,0.5037490409434313
Kenya,2011,q4,0.5422793190289403
Kenya,2011,q5,0.7810615682324834
Kenya,2014,q1,0.09450414000399551
Kenya,2014,q2,0.17141998191742724
Kenya,2014,q3,0.3150783985585106
Kenya,2014,q4,0.346164943770607
Kenya,2014,q5,0.6026832854204629
Kenya,2017,q1,0.12546725271949077
Kenya,2017,q2,0.16287588295423958
Kenya,2017,q3,0.21535208595375027
Kenya,2017,q4,0.319775044818458
Kenya,2017,q5,0.5136810909139696
Kenya,2021,q1,0.07400588966392314
Kenya,2021,q2,0.14177445651970233
Kenya,2021,q3,0.21084261303968338
Kenya,2021,q4,0.2888084408097629
Kenya,2021,q5,0.3563325840509562
"Korea, Rep.",2011,q1,0.6112298049166126
"Korea, Rep.",2011,q2,0.7185309159827994
"Korea, Rep.",2011,q3,0.7706869647569505
"Korea, Rep.",2011,q4,0.7573352423673406
"Korea, Rep.",2011,q5,0.7399948916255168
"Korea, Rep.",2014,q1,0.28595336179745084
"Korea, Rep.",2014,q2,0.4460836824740203
"Korea, Rep.",2014,q3,0.6525267461954213
"Korea, Rep.",2014,q4,0.6515677428352237
"Korea, Rep.",2014,q5,0.6143676531968106
"Korea, Rep.",2017,q1,0.3097604429960531
"Korea, Rep.",2017,q2,0.46200492516382113
"Korea, Rep.",2017,q3,0.6003166386044809
"Korea, Rep.",2017,q4,0.6709757498624761
