country,year,income_cat,NA/couldnt,savings,family_friends,work_loan,borrowing,selling_assets,other
Denmark,2017,q2,0.20278727634831592,0.5003060800651227,0.1315183045087846,0.020703664479935744,0.1169055019125014,0.022208422956150223,0.005570749729189464
Denmark,2017,q3,0.11807897820026347,0.5180889797935071,0.11892106408224344,0.0376767314937757,0.15181680046643098,0.04229982251844674,0.013117623445332644
Denmark,2017,q4,0.11660582026935824,0.6419735715691169,0.08768643596680431,0.019567994304825483,0.1077533649874143,0.016251873329214083,0.01016093957326671
Denmark,2017,q5,0.050948207379984144,0.7426245427789936,0.06353447132343876,0.019456400486202768,0.07074455165794499,0.05269182637343579,0.0
Denmark,2021,q1,0.01846311871276621,0.3673871706951469,0.3281052724209412,0.05966060968211323,0.14876907925735683,0.016217495624584723,0.061397253607090946
Denmark,2021,q2,0.009912047138403183,0.45358487807950587,0.2512668783412457,0.03968402566658564,0.16903005761977977,0.031084947075071704,0.04543716607940802
Denmark,2021,q3,0.0,0.6762329728543146,0.1412879863707095,0.012472291288682946,0.11286368548711793,0.03720155581941882,0.019941508179756207
Denmark,2021,q4,0.021570869577223775,0.7927702116701323,0.10780833295005338,0.023895081656783997,0.042222586877410206,0.0015635684975242672,0.010169348770872017
Denmark,2021,q5,0.0,0.7680877507158147,0.06910906246415956,0.05538659740062609,0.04896293622011395,0.029406308344317622,0.02904734485496803
Dominican Republic,2014,q1,0.35853296737052,0.03282740533899409,0.38826227682251924,0.12200674567849801,0.012200858870426799,0.05761003605571021,0.02855970986333177
Dominican Republic,2014,q2,0.318758645358559,0.060355095019582354,0.34780074552519263,0.16333845562753277,0.02795546818851684,0.07640655587400497,0.0053850344066114254
Dominican Republic,2014,q3,0.18554456177796905,0.11177444797320123,0.39340659929898136,0.15165521008101265,0.03122760957200986,0.11268146359101416,0.013710107705811821
Dominican Republic,2014,q4,0.1705732051088734,0.12345474463802177,0.404948160889954,0.17727052112420982,0.01901204870291364,0.10133243095363335,0.0034088885823939713
Dominican Republic,2014,q5,0.10413988698522618,0.2381847722187364,0.37772637419732025,0.18177819107014923,0.024668651899772034,0.0419754372178142,0.03152668641098164
Dominican Republic,2017,q1,0.6631449845324737,0.06921701801037221,0.12700414856501904,0.08503897587807283,0.04180776590112847,0.007701549110840357,0.006085558002093365
Dominican Republic,2017,q2,0.5621517263061079,0.05396679861016886,0.08850107001252239,0.1317018458564653,0.13086064441864342,0.0328179147960921,0.0
Dominican Republic,2017,q3,0.5761714200488282,0.08908310737370288,0.09413870712738523,0.1084192377151263,0.0922611347925974,0.02535117970120672,0.014575213241153344
Dominican Republic,2017,q4,0.3678680458008251,0.12070971494417101,0.1379817832443075,0.25061699868130516,0.09956303154918134,0.019377727350384018,0.0038826984298258407
Dominican Republic,2017,q5,0.2882953412859413,0.21183079501867735,0.10772070306177811,0.28399378325016056,0.05092215420530728,0.030863292404234688,0.026373930773900673
Dominican Republic,2021,q1,0.21537578735532467,0.06589227422479092,0.37704404065819513,0.03911586333956289,0.26632405254967223,0.019373303750219145,0.01687467812223507
Dominican Republic,2021,q2,0.17019237925137368,0.046051330429991176,0.3774721964923401,0.06326447364124556,0.29551021835217517,0.01535641668751423,0.03215298514536005
Dominican Republic,2021,q3,0.08263715306949455,0.04376115661247117,0.43415610351066813,0.09319517504144986,0.3046873602479826,0.030180222112832604,0.011382829405101075
Dominican Republic,2021,q4,0.07571208229187991,0.08269136312567277,0.32794358526759104,0.15078431189773148,0.2839230742638429,0.048928402087462006,0.03001718106581992
Dominican Republic,2021,q5,0.05860496087390125,0.20314443197799884,0.2991218528560997,0.14012792621166473,0.2707314575435427,0.008063507739845571,0.020205862796947204
Ecuador,2014,q1,0.5911665113820881,0.09049640987746652,0.23648736717040342,0.05275298647084907,0.012474603491161942,0.011947745197592523,0.004674376410438477
Ecuador,2014,q2,0.46331737600768286,0.11386784468319629,0.2608892681299121,0.09473509481174433,0.03591463982056007,0.017013449728005673,0.0142623268188988
Ecuador,2014,q3,0.3592084131519248,0.12627973419707023,0.32788071321483775,0.13885386655232654,0.014921461034361384,0.023108523663113844,0.009747288186365487
Ecuador,2014,q4,0.3412892467769007,0.1457856174424943,0.3072004429527359,0.1508127984181444,0.0029190085712892957,0.011806811842328313,0.040186073996107026
Ecuador,2014,q5,0.2627614794556196,0.2186364047301598,0.31306280539174586,0.1541017821946273,0.02756630733293058,0.0098173149304686,0.014053905964448301
Ecuador,2017,q1,0.8168903641742973,0.02575293181370199,0.05660829243561622,0.0521980901025156,0.0256063465183591,0.022943974955509767,0.0
Ecuador,2017,q2,0.69300960855488,0.06546908048857716,0.10092479228846686,0.10147731351181821,0.023787011349023817,0.015332193807233819,0.0
Ecuador,2017,q3,0.5671425512559419,0.10414545152366636,0.12356947579140544,0.17586270456640227,0.007672445585637522,0.01187934357191487,0.009728027705031608
Ecuador,2017,q4,0.4272958339317427,0.12114863511306807,0.11450496804388309,0.268390834306829,0.06024164547564546,0.004275796162616227,0.004142286966215423
Ecuador,2017,q5,0.3347042376213671,0.20197031689989556,0.1030435702064719,0.3103079303762845,0.026652282183351042,0.005180171955218044,0.018141490757411886
Ecuador,2021,q1,0.1291001406073901,0.04210986654025944,0.5281136829545904,0.10847946619778867,0.07265525415157896,0.05663227554399733,0.06290931400439513
Ecuador,2021,q2,0.05648433602071197,0.09326752316466372,0.5162563567411791,0.1667324075035141,0.08916031291016782,0.013374424097497391,0.06472463956226593
Ecuador,2021,q3,0.08714763541409405,0.10064524962993401,0.3461332734064343,0.20199885523494357,0.1587800256348931,0.07268601461869528,0.032608946061005666
Ecuador,2021,q4,0.0858109682585464,0.0971933459381083,0.4234071973132486,0.1823191850228713,0.1289632748856706,0.013846342569820834,0.06845968601173395
Ecuador,2021,q5,0.03036211618268588,0.22177428667800003,0.3555407650237627,0.19524845807181312,0.10387554920572792,0.011975668990995078,0.08122315584701523
"Egypt, Arab Rep.",2014,q1,0.6142649174984691,0.03988162729451857,0.28377123465829024,0.021442389480567887,0.012090869189631146,0.028548961878523006,0.0
"Egypt, Arab Rep.",2014,q2,0.5920570758639273,0.033874248906211865,0.29574379191153105,0.04648786184942225,0.024518336229154652,0.005125233336826877,0.0021934519029259856
"Egypt, Arab Rep.",2014,q3,0.4353510671994107,0.06021774576491906,0.41797857145560946,0.033001715280713294,0.026412262737040983,0.019061502721552225,0.007977134840754308
"Egypt, Arab Rep.",2014,q4,0.3419434187304483,0.06776525385491887,0.4710627494556712,0.07630116403583824,0.007664149192195833,0.014423584516605761,0.020839680214321702
"Egypt, Arab Rep.",2014,q5,0.22432987958985093,0.17183294596319384,0.4214339071927648,0.13234273908419608,0.009991873381043844,0.020020700996200787,0.020047953792749738
"Egypt, Arab Rep.",2017,q1,0.78050995659291,0.0037657909733886338,0.19188807646068698,0.0,0.01867361104811948,0.005162564924895021,0.0
"Egypt, Arab Rep.",2017,q2,0.6518091925575525,0.02906750228782905,0.22697843741674295,0.022914149106240324,0.010312111219572519,0.0328129094280064,0.02610569798405614
"Egypt, Arab Rep.",2017,q3,0.6356659259170434,0.021085534543321505,0.25237120553386294,0.05453718169422517,0.015285832567101233,0.005427023501546763,0.01562729624289892
"Egypt, Arab Rep.",2017,q4,0.5441911461630305,0.07872682799498831,0.2849012114588006,0.04961862839757779,0.005157969939229699,0.022993957901238614,0.014410258145134395
"Egypt, Arab Rep.",2017,q5,0.39869060313185867,0.11764579609840523,0.3462082174569602,0.0834008884939613,0.042012053421305824,0.006523151960266235,0.0055192894372426025
"Egypt, Arab Rep.",2021,q1,0.19914954943679108,0.018916754083540363,0.5058423907513927,0.0858076518328003,0.09635242054332682,0.0782029173263486,0.015728316025800115
"Egypt, Arab Rep.",2021,q2,0.10977753594856704,0.04587516153133834,0.6560135854285187,0.06765858199903237,0.07195814067690313,0.0414201412324198,0.007296853183220445
"Egypt, Arab Rep.",2021,q3,0.11178004441489241,0.055892095083728964,0.6214031902403653,0.144697811349822,0.011147256918414996,0.03018226402501678,0.02489733796775956
"Egypt, Arab Rep.",2021,q4,0.03717656046343351,0.09185196652065918,0.6826211656858309,0.11236063362749416,0.025458475522848314,0.030556388084604067,0.01997481009512992
"Egypt, Arab Rep.",2021,q5,0.05895727191444341,0.204621465816278,0.515336369714801,0.13810603115457543,0.02144759104011794,0.048046237483414495,0.013485032876369782
El Salvador,2014,q1,0.5999670336283741,0.09507499396244451,0.20256759804771618,0.05212385638746666,0.007071527240029553,0.031480708517194,0.011714282216775033
El Salvador,2014,q2,0.3492767456507184,0.0971132765021835,0.3209888359731952,0.12020886570784353,0.05116932343887681,0.03136488921738927,0.02987806350979312
El Salvador,2014,q3,0.29396260651428086,0.1445816045620013,0.31924075208130626,0.13934873539797246,0.02491700320626954,0.054091265869414616,0.023858032368755017
El Salvador,2014,q4,0.23371172324928038,0.18645018092429635,0.35279381352749206,0.1305774983667191,0.009261704148531584,0.052900766071805355,0.034304313711875076
El Salvador,2014,q5,0.14643544872853592,0.22452035909445472,0.25896874033063766,0.283546267971817,0.05040809403525448,0.014400986387248123,0.021720103452052095
El Salvador,2017,q1,0.747579338579717,0.05255494108314363,0.0800729366882268,0.04886954446746515,0.04286843385382781,0.018607841275259367,0.009446964052360224
El Salvador,2017,q2,0.6719142508443888,0.05890840499369316,0.14265890182728308,0.11213619590850639,0.0018322444518705375,0.004913350474949956,0.007636651499308041
El Salvador,2017,q3,0.5835981382608859,0.07936870527577837,0.08877447099419229,0.201173912968811,0.023403924174331146,0.015169972905758453,0.008510875420242913
El Salvador,2017,q4,0.51554120961943,0.05905898586711923,0.11750096159635606,0.25956819390960034,0.01050651824274985,0.006688188791935992,0.031135941972808688
El Salvador,2017,q5,0.34084062651087155,0.12079368464803501,0.12042341000238485,0.37613307989704947,0.004022266652076877,0.016130396554749626,0.02165653573483266
El Salvador,2021,q1,0.39616592219319335,0.1264187581280435,0.32094076987996534,0.02407355792647549,0.09589998307459553,0.02226944814826473,0.014231560649462006
El Salvador,2021,q2,0.1967625929057266,0.06393390843943655,0.46012182885306313,0.06797270132247187,0.13791485188673216,0.0,0.07329411659256972
El Salvador,2021,q3,0.1809713323174146,0.07579409479385209,0.5167183438424432,0.10045439794642397,0.07111157530117057,0.030788501752313745,0.024161754046381823
El Salvador,2021,q4,0.1926348661373958,0.12198163181251498,0.37191538077353165,0.14924409332078944,0.1348330611322089,0.00921354906040168,0.020177417763157585
El Salvador,2021,q5,0.11802987596401744,0.2517616684976553,0.36647664103965866,0.09897024798109628,0.10260816652018837,0.019659088000449153,0.04249431199693484
Estonia,2014,q1,0.36439553980361866,0.14787532167694287,0.33032122797860164,0.09399079743626389,0.039700278499520014,0.0,0.023716834605052917
Estonia,2014,q2,0.42454869327432454,0.1730120218644622,0.2581052783750381,0.08331487595657608,0.04288272633629703,0.0,0.01813640419330198
Estonia,2014,q3,0.2928579022954973,0.36900414203906984,0.23737880940667305,0.056431823594751754,0.027639868966167914,0.004301399012471324,0.012386054685368927
Estonia,2014,q4,0.15385542752115214,0.3956033739039227,0.2727450969026751,0.10470022974423704,0.07136977440209508,0.0,0.001726097525917794
Estonia,2014,q5,0.10517090199929559,0.3326336954884342,0.2670971747489249,0.22690358895715473,0.04734098704225767,0.0,0.02085365176393301
Estonia,2017,q1,0.5226115215544493,0.1476049606440413,0.2341294232844729,0.0469471735663426,0.03072337297576273,0.0,0.017983547974931104
Estonia,2017,q2,0.46149589602663277,0.24031884918260243,0.24299599796407662,0.03267337354872202,0.017497178079669325,0.0050187051982968954,0.0
Estonia,2017,q3,0.29711805058341384,0.34818468225864546,0.16620166860990188,0.14353657191816704,0.03571414977067353,0.003953305065409492,0.005291571793788739
Estonia,2017,q4,0.13834388500760528,0.3053325913377013,0.2367785737625095,0.262201620500718,0.049364721870316014,0.0,0.007978607521149908
Estonia,2017,q5,0.11831282029333304,0.4432038788075311,0.12691926642569312,0.2671341003569454,0.029548434518099485,0.003094988780313124,0.011786510818084739
Estonia,2021,q1,0.09310077878013345,0.3227112177065929,0.38848779172003056,0.12143249971316229,0.04487734864600062,0.011717882936030224,0.017672480498049946
Estonia,2021,q2,0.07385169973471398,0.4152560429500544,0.31954187193386485,0.08666911765221882,0.06559083870651006,0.02897162434953403,0.010118804673103813
Estonia,2021,q3,0.03159279826441663,0.4683692268759491,0.23953741972186618,0.13224034708797214,0.06585179432891805,0.02885971754577245,0.03354869617510547
Estonia,2021,q4,0.032657010857984864,0.5638666567571524,0.1744924523211371,0.13868875609347012,0.04003092494326116,0.017912471984659842,0.032351727042334494
Estonia,2021,q5,0.027670425489454024,0.5860819370977055,0.14641020293209306,0.1639697097040147,0.01908324542034168,0.022231472429762315,0.0345530069266288
Ethiopia,2014,q1,0.5253857247026157,0.05910100324377057,0.20658737971005894,0.16420068228801252,0.0,0.0,0.04472521005554228
Ethiopia,2014,q2,0.34689425395686396,0.0837318896663464,0.2452007669978771,0.15281589090339023,0.00972706108149125,0.010265666165557696,0.1513644712284734
Ethiopia,2014,q3,0.3143428797276374,0.07457442278631544,0.3227069332673904,0.13154191303041965,0.010756164021589536,0.007660613873509978,0.13841707329313757
Ethiopia,2014,q4,0.23824183333304436,0.04925065414471504,0.3523977861478742,0.250099457145009,0.0,0.0,0.1100102692293574
Ethiopia,2014,q5,0.1996155627901294,0.13290015634405647,0.27792818425086935,0.3387092777496161,0.009925905615473109,0.0,0.04092091324985551
Ethiopia,2017,q1,0.6132174197784379,0.0337465633707661,0.10266422885595468,0.13045069929592804,0.017134644686601867,0.09563835876269346,0.007148085249618087
Ethiopia,2017,q2,0.4955707199428935,0.050278610263665195,0.15210046575199396,0.14237637968434858,0.0,0.15967382435709884,0.0
Ethiopia,2017,q3,0.5103028287031336,0.034661643176362306,0.15316566725946557,0.1342416150479384,0.022233913608920117,0.14539433220418,0.0
Ethiopia,2017,q4,0.27068378689978095,0.1504763477724589,0.20905850236517182,0.1719189572568122,0.012047383903693707,0.17720824346714803,0.008606778334934334
Ethiopia,2017,q5,0.2482427789225128,0.24735275634694068,0.22544142555644808,0.22527352258920996,0.01872307298927059,0.031663620710276875,0.0033028228853410413
Ethiopia,2022,q1,0.23316362834503465,0.04936447446064571,0.23566002715731765,0.11165545160191584,0.04132150849558226,0.3288349099395039,0.0
Ethiopia,2022,q2,0.1655504999292623,0.04945074388242862,0.2563514565365919,0.17484688200629842,0.04424993868972766,0.2943648203123855,0.01518565864330558
Ethiopia,2022,q3,0.09178775440883565,0.09070724776912277,0.32344886719591126,0.15621323319817962,0.041319831605744074,0.28379163469642466,0.012731431125781964
Ethiopia,2022,q4,0.07333584477584155,0.13056884915516012,0.3443144478452225,0.23411473183780906,0.0200228756135397,0.1899954495623204,0.007647801210106563
Ethiopia,2022,q5,0.07671700690532934,0.13125138803910327,0.2826605621955333,0.26798540652330943,0.03170407214047826,0.1851390800307407,0.024542484165505547
Finland,2014,q1,0.18743799975529782,0.3771719308699611,0.26263538854741525,0.04694651753616136,0.08718466926306298,0.01800959836111528,0.020613895666986223
Finland,2014,q2,0.194845269885281,0.4728791197633182,0.11878391086991755,0.11851983867823895,0.06960962361689244,0.0,0.02536223718635187
Finland,2014,q3,0.09582298434777362,0.5551205218076216,0.09009956234264915,0.11206546348397874,0.10949479543617796,0.0,0.03739667258179893
Finland,2014,q4,0.06108575607746789,0.605157462286413,0.08466821820306664,0.09510267783777351,0.07482840012377907,0.0,0.07915748547149984
Finland,2014,q5,0.06924001201038477,0.681326387793922,0.04379956150369088,0.11187636162953912,0.05881127479618025,0.0,0.034946402266282914
Finland,2017,q1,0.26470769002595923,0.43666925820650654,0.17432486184318974,0.07882505596036884,0.03626906784795886,0.009204066116016762,0.0
Finland,2017,q2,0.21617684550014,0.49012310677695164,0.0706336125291465,0.08592991264646806,0.07767965901745207,0.053208301790713855,0.0062485617391278055
Finland,2017,q3,0.09604131191025049,0.5966025217265756,0.09415964376233377,0.09524555437843434,0.08569257719184452,0.018967446538747233,0.013290944491814047
Finland,2017,q4,0.09579126843479452,0.6058825249336715,0.050862122989825016,0.1293790970533542,0.10510149167669172,0.007386127865779301,0.005597367045883807
Finland,2017,q5,0.055125477466429575,0.5878530845354278,0.07546938431663182,0.1675900691678901,0.0995496702284694,0.0,0.014412314285151292
Finland,2021,q1,0.0654272594680223,0.38577581822870455,0.3210331550045562,0.041139501898445556,0.09047184796110981,0.07558475708783181,0.020567660351329804
Finland,2021,q2,0.016108294383542606,0.549576997517603,0.19979749584873815,0.06883202780164746,0.10200007557881802,0.01833769735964197,0.045347411510008685
Finland,2021,q3,0.008204336913181402,0.6531527594989155,0.09095347623103806,0.11463927943435503,0.053824414097799915,0.025709813608605168,0.05351592021610493
Finland,2021,q4,0.018778187137332602,0.6860356095903196,0.05214680003500898,0.12315018935155182,0.09051144879574166,0.0,0.02937776509004531
Finland,2021,q5,0.007978724966745248,0.7039379950625587,0.034280834594932176,0.18194420646300086,0.043831465191750525,0.020412517027212522,0.0076142566937999505
France,2014,q1,0.33544502738906634,0.3779612673230352,0.2093457449943924,0.04134720115476373,0.017143637964573837,0.0,0.01875712117416846
France,2014,q2,0.22980637704024853,0.36350751833734757,0.26747575467003004,0.054278850985619555,0.0662454692579725,0.0,0.01868602970878175
France,2014,q3,0.158668552863683,0.5196082183915892,0.1864153644581853,0.08032576441344241,0.05498209987310006,0.0,0.0
France,2014,q4,0.08936793841628335,0.59420694813989,0.16035328389729783,0.06850337158502669,0.05169079618513075,0.0,0.03587766177637147
France,2014,q5,0.1729297923571319,0.5681427392944643,0.12513314798056838,0.08724099562746987,0.030866173956152213,0.0,0.015687150784213254
France,2017,q1,0.4578038193456482,0.29983415262178426,0.1317613734289735,0.0500202251692997,0.055708359660840825,0.00487206977345351,0.0
France,2017,q2,0.24710166572399614,0.5072109606001457,0.132957351841208,0.07708484087246563,0.015474571852180524,0.010974825388232521,0.009195783721771666
France,2017,q3,0.1955483446090171,0.5070394032178567,0.1604764954794362,0.07300685856092534,0.0639288981327647,0.0,0.0
France,2017,q4,0.22446510859692526,0.5112255679488363,0.08340900438766943,0.10581283135754015,0.05554352521668268,0.012749357277091557,0.006794605215254516
France,2017,q5,0.14031275745211222,0.5360934714137191,0.07827383252185703,0.19689876056719346,0.02774568175062812,0.006496661595805632,0.014178834698684533
France,2021,q1,0.16339286202377296,0.43278348185618015,0.16583750114906695,0.08774865394864521,0.12383857929349046,0.0163985082694826,0.010000413459361741
France,2021,q2,0.08384899039871578,0.5302532488284455,0.10472640035791052,0.14127238830785024,0.09649723909230451,0.007728385138270292,0.03567334787650316
France,2021,q3,0.09800588620403058,0.525636401513382,0.0992010220858999,0.07426529768865373,0.12824118224668027,0.047335621820390465,0.027314588440962986
France,2021,q4,0.03126598578691749,0.5699768828874725,0.13358076442919883,0.09080133181990283,0.12729375205778565,0.0035436934691054755,0.043537589549617305
France,2021,q5,0.021398513567060785,0.6247468851793211,0.11611953613057636,0.08986610878826663,0.09886471925028757,0.012408118890260642,0.03659611819422698
Gabon,2014,q1,0.4842662900020961,0.06328235760075915,0.3603880933601823,0.08907326897480873,0.0,0.0,0.002989990062153791
Gabon,2014,q2,0.38222745692805243,0.11931502290605983,0.3513449569954166,0.11806099747205195,0.0,0.0146167292235089,0.014434836474910277
Gabon,2014,q3,0.2311312379779141,0.1838050537505831,0.41166875994669194,0.08564978160157723,0.0,0.04392783546255815,0.04381733126067546
Gabon,2014,q4,0.1930264941682832,0.26284353145310557,0.38813747072657684,0.12937404061277194,0.0029739092168116674,0.006403686320542635,0.01724086750190816
Gabon,2014,q5,0.14412664176458162,0.3183054094502322,0.37857872768764833,0.11478660068301746,0.026163018282133185,0.0012627075207626893,0.01677689461162444
Gabon,2017,q1,0.899200953480772,0.009023569803165455,0.051913573196477714,0.03743725532033647,0.0,0.002424648199248347,0.0
Gabon,2017,q2,0.7271183058689697,0.0512253742851791,0.06541084234586779,0.1077543684466528,0.015911308003238162,0.032579801050092456,0.0
Gabon,2017,q3,0.7406196009554455,0.06191171648638105,0.12979851454903635,0.026028885386614672,0.0030139629411705003,0.020401712459103535,0.01822560722224837
Gabon,2017,q4,0.6616722522004956,0.090848101834708,0.14704562315486466,0.07682214521101324,0.01505378601439868,0.008558091584519763,0.0
Gabon,2017,q5,0.4953006982778956,0.14607238190230717,0.20102549258754,0.1257298629753672,0.009830980053789998,0.010798666222411891,0.011241917980688161
Gabon,2021,q1,0.1400760539521261,0.07864156879688942,0.5145500333876364,0.15704044550151017,0.04582532195765967,0.018456222444876692,0.04541035395930161
Gabon,2021,q2,0.04082328780269575,0.16887960070142402,0.5056542736000544,0.15476187187553922,0.06805067101997468,0.06106923257451101,0.0007610624258008754
Gabon,2021,q3,0.037329041580397716,0.08706733455300393,0.4748447146140872,0.23921609869397717,0.04547172593186525,0.11328778307735869,0.002783301549310078
Gabon,2021,q4,0.11144401550128741,0.12620532772809784,0.47876841103523177,0.17444950934080664,0.02548039763647011,0.04979279824959905,0.03385954050850719
Gabon,2021,q5,0.0640880621236901,0.22721853665582076,0.3178635316943204,0.2083382377551776,0.028936113508545386,0.10907011068359976,0.044485407578845934
"Gambia, The",2022,q1,0.16004341315683362,0.02993231461548977,0.4283314188997059,0.20364382559111296,0.0768625177878271,0.07513530725569462,0.026051202693336144
"Gambia, The",2022,q2,0.1590458067051085,0.08034046642789999,0.47768210102619474,0.11859753527502671,0.057050444218324496,0.08974553543701402,0.017538110910431472
"Gambia, The",2022,q3,0.0926550515452628,0.13229854715585865,0.47610781036921757,0.18834794161675475,0.031619741403493544,0.07410482054835714,0.004866087361055523
"Gambia, The",2022,q4,0.11774548696080094,0.1457046724252353,0.4532284083895535,0.20758796384980668,0.022183863478296942,0.04618986273528938,0.007359742161017112
"Gambia, The",2022,q5,0.08228286753417718,0.18276937435758947,0.41068572998127706,0.1661213940499925,0.046789838809349824,0.0735202450204366,0.037830550247177366
Georgia,2014,q1,0.5233849268985995,0.025609751861975404,0.39018532420195756,0.01489024436599354,0.01322787025838852,0.009806326021728103,0.022895556391357336
Georgia,2014,q2,0.4891620579405247,0.016599943800958503,0.4198644255212391,0.03732760510854684,0.005968041875907477,0.0,0.031077925752823414
Georgia,2014,q3,0.3563592819646312,0.03315673899548102,0.5041308651229339,0.04488978203515201,0.017474688424569538,0.018592285076478757,0.025396358380753502
Georgia,2014,q4,0.3455770773241139,0.016858361732136763,0.4864442726063851,0.09938457268333759,0.01627513984340169,0.0055246461924707505,0.029935929618154125
Georgia,2014,q5,0.23748324221885445,0.05079524274467743,0.5457428610089957,0.10985343370419905,0.03386235917329606,0.0017685275128317267,0.020494333637145517
Georgia,2017,q1,0.777418779433849,0.01080292605332911,0.1429918838200787,0.01881359250479272,0.03672437686724257,0.00645999412020859,0.006788447200499205
Georgia,2017,q2,0.7184825616022013,0.02424823484935102,0.1646536234126637,0.023260323220819133,0.05448141002281659,0.0,0.014873846892148313
Georgia,2017,q3,0.6402038567962396,0.01474522980901256,0.2455994306917743,0.016104623910731704,0.08018397200767607,0.0031628867845656826,0.0
Georgia,2017,q4,0.5302665347892705,0.01191383237287871,0.27865954555747796,0.05855084689977966,0.11866349411782996,0.001945746262763133,0.0
Georgia,2017,q5,0.30745885084841984,0.051096275023354745,0.4190695326484103,0.13127094101997996,0.0846935130553514,0.004605557122670716,0.0018053302818129904
Georgia,2021,q1,0.1442442860084595,0.026929414636493485,0.4675645750779987,0.032746466590324,0.24563672923456575,0.03221679948658538,0.05066172896557328
Georgia,2021,q2,0.25006371504269537,0.02026315192141662,0.3703914348858728,0.12317136156402785,0.2050878160357658,0.021716703728496687,0.009305816821724863
Georgia,2021,q3,0.19550529386350957,0.05460369301226255,0.3924615469900417,0.12017903948502472,0.19854806757011328,0.011504325517289773,0.02719803356175846
Georgia,2021,q4,0.10231897244547103,0.09437153072819657,0.46616563595823624,0.14387699549024213,0.12632412014407665,0.036103952555277916,0.03083879267849944
Georgia,2021,q5,0.07138681657118698,0.08809406050795339,0.5144023513293875,0.14474628652455912,0.1260836082432393,0.0180385108216355,0.03724836600203825
Germany,2014,q1,0.2823678267299401,0.31602124543246085,0.24382575760702527,0.09780333773975192,0.03843693652789214,0.0018207839846874183,0.019724111978242285
Germany,2014,q2,0.11513005641339771,0.6016650346752749,0.06262050100544594,0.11330353286751259,0.07696135228330506,0.0,0.030319522755063794
Germany,2014,q3,0.058136503197844594,0.6298832842192843,0.14734731151841354,0.07086513347618092,0.05358862636628643,0.0,0.04017914122199022
Germany,2014,q4,0.0748812826122721,0.5874700833455176,0.08984116444378608,0.1429941942535613,0.07153846731612844,0.0019009259366514872,0.03137388209208294
Germany,2014,q5,0.020094163173295713,0.6524648802466289,0.05594407016993916,0.17815019178368152,0.061891245391149964,0.0,0.031455449235304835
Germany,2017,q1,0.28042644870876615,0.16623138506474805,0.3063199853585885,0.03661897420136579,0.18946523406757843,0.019007313392081927,0.001930659206871136
Germany,2017,q2,0.16047014366969733,0.33435937534572074,0.2427565197119905,0.06235896524275081,0.1896125565864676,0.010442439443372992,0.0
Germany,2017,q3,0.09936513951388995,0.5266308539138091,0.16574708324420065,0.07792603274973314,0.13033089057836705,0.0,0.0
Germany,2017,q4,0.10303756341694657,0.47652095489629775,0.16243025276566772,0.08960901274051339,0.14489683537928524,0.004142950535789608,0.019362430265499754
Germany,2017,q5,0.0667150336965745,0.4612763779956389,0.10777851697482743,0.15616242188356708,0.1769300302244487,0.017740879089520184,0.013396740135423189
Germany,2021,q1,0.1601456300125646,0.4707844295919129,0.17353679422910448,0.0568401352936668,0.11234433010244478,0.0065358195464718626,0.01981286122383458
Germany,2021,q2,0.1431798771956746,0.5850653300887969,0.08958431087781098,0.023042569688459646,0.1017239208211258,0.005548907470629926,0.05185508385750214
Germany,2021,q3,0.13303790498679546,0.5315944200048771,0.12321297708477569,0.019887728981760718,0.1363007319969693,0.020046660301346723,0.03591957664347508
Germany,2021,q4,0.07087068699723201,0.6606792976302998,0.10681895541600878,0.03710764477396177,0.10798242057471369,0.006279316945725352,0.010261677662058538
Germany,2021,q5,0.09917202229344317,0.5927018089135444,0.1092643228928191,0.04095036107911924,0.09805044426295355,0.005019842595249527,0.054841197962871104
Ghana,2014,q1,0.43682055265393427,0.15726917693690376,0.2373001031638639,0.019645074281908974,0.04649380752934815,0.0,0.10247128543404088
Ghana,2014,q2,0.38943347508522547,0.2054720965595163,0.3101128919067566,0.012106050968607689,0.025512593999706266,0.0,0.057362891480187625
Ghana,2014,q3,0.3758246909898806,0.19765019626336314,0.29908330339056344,0.04173988638321895,0.039840454749933266,0.0,0.04586146822304057
Ghana,2014,q4,0.26718825458936607,0.2682348835322599,0.2975222827342233,0.05499368974237718,0.03459905722916342,0.003716691193112114,0.07374514097949803
Ghana,2014,q5,0.3086022577388551,0.2927439516011928,0.2813727621579599,0.03644385784560187,0.018590307315447974,0.0,0.06224686334094232
Ghana,2017,q1,0.587299848164922,0.10828526848226606,0.1742536088296762,0.09569393271458905,0.010283029974134852,0.0121394415828531,0.012044870251558782
Ghana,2017,q2,0.5458843714572719,0.09467640002913365,0.2237395842798881,0.12659925644268658,0.0,0.0,0.009100387791019836
Ghana,2017,q3,0.4650753369571882,0.16781830625129043,0.15686970642240514,0.1579617862635441,0.016496327995390206,0.035778536110181884,0.0
Ghana,2017,q4,0.3994041730704683,0.2142374436848576,0.20264686347807637,0.16433695708960638,0.0,0.0037371063577083157,0.015637456319283066
Ghana,2017,q5,0.43841051383853125,0.24946050518954707,0.12783233312632844,0.15176160206399378,0.011387942548247978,0.0,0.021147103233351425
Ghana,2021,q1,0.3215779806399219,0.05364159387462493,0.3550712205674787,0.08721950827660567,0.030511668895639003,0.12768241850283552,0.02429560924289427
